,issue_id,date,local_path,extension,notice,xml_filepath,issue_title,collection_title,radio_channel,broadcast_time
66,TelSonne-1995-01-24-b,24/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00004985_95F05001H1900SA0024_01___EXPORT.MP3""]",MP3,00004985,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00004985_95F05001H1900SA0024_01___EXPORT.json""]",Populations en danger,Le telephone sonne,Radio France,19:20:00
67,InterSoir-1995-01-25-a,25/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005111_95F05001H1900SA0025_01___EXPORT.MP3'],MP3,00005111,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005111_95F05001H1900SA0025_01___EXPORT.json'],Inter soir 19H00 du 25 janvier 1995,Inter soir 19h00,Radio France,19:00:00
68,InterSoir-1995-01-25-b,25/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005111_95F05001SA0025_01___EXPORT.MP3'],MP3,00005111,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005111_95F05001SA0025_01___EXPORT.json'],Inter soir 19H00 du 25 janvier 1995,Inter soir 19h00,Radio France,19:00:00
69,InterSoir-1995-01-26-a,26/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005238_95F05001H1900SA0026_01___EXPORT.MP3'],MP3,00005238,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005238_95F05001H1900SA0026_01___EXPORT.json'],Inter soir 19H00 du 26 janvier 1995,Inter soir 19h00,Radio France,19:00:00
70,InterSoir-1995-01-26-b,26/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005238_95F05001SA0026_01___EXPORT.MP3'],MP3,00005238,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005238_95F05001SA0026_01___EXPORT.json'],Inter soir 19H00 du 26 janvier 1995,Inter soir 19h00,Radio France,19:00:00
71,TelSonne-1995-01-26-a,26/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005239_95F05001H1900SA0026_01___EXPORT.MP3""]",MP3,00005239,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005239_95F05001H1900SA0026_01___EXPORT.json""]",Les protestants aujourd'hui,Le telephone sonne,Radio France,19:20:00
72,TelSonne-1995-01-26-b,26/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005239_95F05001SA0026_01___EXPORT.MP3""]",MP3,00005239,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005239_95F05001SA0026_01___EXPORT.json""]",Les protestants aujourd'hui,Le telephone sonne,Radio France,19:20:00
73,InterSoir-1995-01-27-a,27/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005365_95F05001SA0027_01___EXPORT.MP3'],MP3,00005365,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005365_95F05001SA0027_01___EXPORT.json'],Inter soir 19H00 du 27 anvier1995,Inter soir 19h00,Radio France,19:00:00
74,InterSoir-1995-01-27-b,27/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005365_95F05001H1900SA0027_01___EXPORT.MP3'],MP3,00005365,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005365_95F05001H1900SA0027_01___EXPORT.json'],Inter soir 19H00 du 27 anvier1995,Inter soir 19h00,Radio France,19:00:00
75,TelSonne-1995-01-27-a,27/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005366_95F05001SA0027_01___EXPORT.MP3""]",MP3,00005366,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005366_95F05001SA0027_01___EXPORT.json""]",La France politique de 1995,Le telephone sonne,Radio France,19:20:00
76,TelSonne-1995-01-27-b,27/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005366_95F05001H1900SA0027_01___EXPORT.MP3""]",MP3,00005366,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00005366_95F05001H1900SA0027_01___EXPORT.json""]",La France politique de 1995,Le telephone sonne,Radio France,19:20:00
77,RueDE-1995-01-28-a,28/01/1995,['INA/Data/Les_banques_suisses/00005431_95F06001SA0004_01___EXPORT.MP3'],MP3,00005431,['INA/Data/Les_banques_suisses/00005431_95F06001SA0004_01___EXPORT.json'],Les compagnons du devoir,Rue des entrepreneurs,Radio France,09:11:00
78,InterSoir-1995-01-28-a,28/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005466_95F05001SA0028_01___EXPORT.MP3'],MP3,00005466,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005466_95F05001SA0028_01___EXPORT.json'],Inter soir 19H00 du 28 janvier 1995,Inter soir 19h00,Radio France,19:00:00
79,InterSoir-1995-01-28-b,28/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005466_95F05001H1900SA0028_01___EXPORT.MP3'],MP3,00005466,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00005466_95F05001H1900SA0028_01___EXPORT.json'],Inter soir 19H00 du 28 janvier 1995,Inter soir 19h00,Radio France,19:00:00
80,EnjeuxInt-1995-01-24-a,24/01/1995,['INA/Data/Les_organisations_internationales/00005575_95C03305SA0017_01___EXPORT.MP3'],MP3,00005575,['INA/Data/Les_organisations_internationales/00005575_95C03305SA0017_01___EXPORT.json'],Les enjeux internationaux du 24 janvier 1995,Les enjeux internationaux,Radio France,08:15:00
81,InterSoir-1995-01-29-a,29/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006284_95F05001SA0029_01___EXPORT.MP3'],MP3,00006284,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006284_95F05001SA0029_01___EXPORT.json'],Inter soir 19H00 du 29 janvier 1995,Inter soir 19h00,Radio France,19:00:00
82,InterSoir-1995-01-29-b,29/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006284_95F05001H1900SA0029_01___EXPORT.MP3'],MP3,00006284,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006284_95F05001H1900SA0029_01___EXPORT.json'],Inter soir 19H00 du 29 janvier 1995,Inter soir 19h00,Radio France,19:00:00
83,InterSoir-1995-01-30-a,30/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006412_95F05001SA0030_01___EXPORT.MP3'],MP3,00006412,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006412_95F05001SA0030_01___EXPORT.json'],Inter soir 19H00 du 30 janvier 1995,Inter soir 19h00,Radio France,19:00:00
84,InterSoir-1995-01-30-b,30/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006412_95F05001H1900SA0030_01___EXPORT.MP3'],MP3,00006412,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006412_95F05001H1900SA0030_01___EXPORT.json'],Inter soir 19H00 du 30 janvier 1995,Inter soir 19h00,Radio France,19:00:00
85,TelSonne-1995-01-30-a,30/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006413_95F05001SA0030_01___EXPORT.MP3""]",MP3,00006413,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006413_95F05001SA0030_01___EXPORT.json""]",Que faire apres le bac ?,Le telephone sonne,Radio France,19:20:00
86,TelSonne-1995-01-30-b,30/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006413_95F05001H1900SA0030_01___EXPORT.MP3""]",MP3,00006413,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006413_95F05001H1900SA0030_01___EXPORT.json""]",Que faire apres le bac ?,Le telephone sonne,Radio France,19:20:00
87,InterSoir-1995-01-31-a,31/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006541_95F05001H1900SA0031_01___EXPORT.MP3'],MP3,00006541,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006541_95F05001H1900SA0031_01___EXPORT.json'],Inter soir 19H00 du 31 janvier 1995,Inter soir 19h00,Radio France,19:00:00
88,InterSoir-1995-01-31-b,31/01/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006541_95F05001SA0031_01___EXPORT.MP3'],MP3,00006541,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006541_95F05001SA0031_01___EXPORT.json'],Inter soir 19H00 du 31 janvier 1995,Inter soir 19h00,Radio France,19:00:00
89,TelSonne-1995-01-31-a,31/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006542_95F05001H1900SA0031_01___EXPORT.MP3""]",MP3,00006542,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006542_95F05001H1900SA0031_01___EXPORT.json""]",A l'occasion des semaines de la chanson,Le telephone sonne,Radio France,19:20:00
90,TelSonne-1995-01-31-b,31/01/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006542_95F05001SA0031_01___EXPORT.MP3""]",MP3,00006542,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006542_95F05001SA0031_01___EXPORT.json""]",A l'occasion des semaines de la chanson,Le telephone sonne,Radio France,19:20:00
91,InterSoir-1995-02-01-a,01/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006667_95F05001SA0032_01___EXPORT.MP3'],MP3,00006667,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006667_95F05001SA0032_01___EXPORT.json'],Inter soir 19H00 du 01 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
92,InterSoir-1995-02-01-b,01/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006667_95F05001H1900SA0032_01___EXPORT.MP3'],MP3,00006667,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006667_95F05001H1900SA0032_01___EXPORT.json'],Inter soir 19H00 du 01 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
93,InterSoir-1995-02-02-a,02/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006794_95F05001SA0033_01___EXPORT.MP3'],MP3,00006794,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006794_95F05001SA0033_01___EXPORT.json'],Inter soir 19H00 du 02 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
94,InterSoir-1995-02-02-b,02/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006794_95F05001H1900SA0033_01___EXPORT.MP3'],MP3,00006794,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006794_95F05001H1900SA0033_01___EXPORT.json'],Inter soir 19H00 du 02 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
95,TelSonne-1995-02-02-a,02/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006795_95F05001SA0033_01___EXPORT.MP3""]",MP3,00006795,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006795_95F05001SA0033_01___EXPORT.json""]",Les Ados et la television,Le telephone sonne,Radio France,19:20:00
96,TelSonne-1995-02-02-b,02/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006795_95F05001H1900SA0033_01___EXPORT.MP3""]",MP3,00006795,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006795_95F05001H1900SA0033_01___EXPORT.json""]",Les Ados et la television,Le telephone sonne,Radio France,19:20:00
97,InterSoir-1995-02-03-a,03/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006921_95F05001H1900SA0034_01___EXPORT.MP3'],MP3,00006921,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006921_95F05001H1900SA0034_01___EXPORT.json'],Inter soir 19H00 du 03 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
98,InterSoir-1995-02-03-b,03/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006921_95F05001SA0034_01___EXPORT.MP3'],MP3,00006921,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00006921_95F05001SA0034_01___EXPORT.json'],Inter soir 19H00 du 03 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
99,TelSonne-1995-02-03-a,03/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006922_95F05001SA0034_01___EXPORT.MP3""]",MP3,00006922,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006922_95F05001SA0034_01___EXPORT.json""]",L'alcool dans la ville,Le telephone sonne,Radio France,19:20:00
100,TelSonne-1995-02-03-b,03/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006922_95F05001H1900SA0034_01___EXPORT.MP3""]",MP3,00006922,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00006922_95F05001H1900SA0034_01___EXPORT.json""]",L'alcool dans la ville,Le telephone sonne,Radio France,19:20:00
101,RueDE-1995-02-04-a,04/02/1995,['INA/Data/Les_banques_suisses/00006987_95F06001SA0005_01___EXPORT.MP3'],MP3,00006987,['INA/Data/Les_banques_suisses/00006987_95F06001SA0005_01___EXPORT.json'],Le sommet de Davos,Rue des entrepreneurs,Radio France,09:11:00
102,InterSoir-1995-02-04-a,04/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007023_95F05001H1900SA0035_01___EXPORT.MP3'],MP3,00007023,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007023_95F05001H1900SA0035_01___EXPORT.json'],Inter soir 19H00 du 04 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
103,InterSoir-1995-02-04-b,04/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007023_95F05001SA0035_01___EXPORT.MP3'],MP3,00007023,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007023_95F05001SA0035_01___EXPORT.json'],Inter soir 19H00 du 04 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
104,EnjeuxInt-1995-01-30-a,30/01/1995,['INA/Data/Les_organisations_internationales/00007085_95C03305SA0021_01___EXPORT.MP3'],MP3,00007085,['INA/Data/Les_organisations_internationales/00007085_95C03305SA0021_01___EXPORT.json'],Les enjeux internationaux du 30 janvier 1995,Les enjeux internationaux,Radio France,08:15:00
105,EnjeuxInt-1995-01-31-a,31/01/1995,['INA/Data/Les_organisations_internationales/00007131_95C03305SA0022_01___EXPORT.MP3'],MP3,00007131,['INA/Data/Les_organisations_internationales/00007131_95C03305SA0022_01___EXPORT.json'],Les enjeux internationaux du 31 janvier 1995,Les enjeux internationaux,Radio France,08:15:00
106,EnjeuxInt-1995-02-02-a,02/02/1995,['INA/Data/Les_organisations_internationales/00007226_95C03305SA0024_01___EXPORT.MP3'],MP3,00007226,['INA/Data/Les_organisations_internationales/00007226_95C03305SA0024_01___EXPORT.json'],Elections libres en Ethiopie,Les enjeux internationaux,Radio France,08:15:00
107,InterSoir-1995-02-05-a,05/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007835_95F05001H1900SA0036_01___EXPORT.MP3'],MP3,00007835,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007835_95F05001H1900SA0036_01___EXPORT.json'],Inter soir 19H00 du 05 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
108,InterSoir-1995-02-05-b,05/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007835_95F05001SA0036_01___EXPORT.MP3'],MP3,00007835,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007835_95F05001SA0036_01___EXPORT.json'],Inter soir 19H00 du 05 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
109,InterSoir-1995-02-06-a,06/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007963_95F05001SA0037_01___EXPORT.MP3'],MP3,00007963,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007963_95F05001SA0037_01___EXPORT.json'],Inter soir 19H00 du 06 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
110,InterSoir-1995-02-06-b,06/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007963_95F05001H1900SA0037_01___EXPORT.MP3'],MP3,00007963,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00007963_95F05001H1900SA0037_01___EXPORT.json'],Inter soir 19H00 du 06 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
111,TelSonne-1995-02-06-a,06/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00007964_95F05001H1900SA0037_01___EXPORT.MP3""]",MP3,00007964,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00007964_95F05001H1900SA0037_01___EXPORT.json""]",Les guides grand public sur les medicaments,Le telephone sonne,Radio France,19:20:00
112,TelSonne-1995-02-06-b,06/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00007964_95F05001SA0037_01___EXPORT.MP3""]",MP3,00007964,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00007964_95F05001SA0037_01___EXPORT.json""]",Les guides grand public sur les medicaments,Le telephone sonne,Radio France,19:20:00
113,InterSoir-1995-02-07-a,07/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008092_95F05001H1900SA0038_01___EXPORT.MP3'],MP3,00008092,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008092_95F05001H1900SA0038_01___EXPORT.json'],Inter soir 19H00 du 07 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
114,InterSoir-1995-02-07-b,07/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008092_95F05001SA0038_01___EXPORT.MP3'],MP3,00008092,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008092_95F05001SA0038_01___EXPORT.json'],Inter soir 19H00 du 07 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
115,TelSonne-1995-02-07-a,07/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008093_95F05001H1900SA0038_01___EXPORT.MP3""]",MP3,00008093,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008093_95F05001H1900SA0038_01___EXPORT.json""]",La Biennale du cirque,Le telephone sonne,Radio France,19:20:00
116,TelSonne-1995-02-07-b,07/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008093_95F05001SA0038_01___EXPORT.MP3""]",MP3,00008093,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008093_95F05001SA0038_01___EXPORT.json""]",La Biennale du cirque,Le telephone sonne,Radio France,19:20:00
117,InterSoir-1995-02-08-a,08/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008219_95F05001H1900SA0039_01___EXPORT.MP3'],MP3,00008219,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008219_95F05001H1900SA0039_01___EXPORT.json'],Inter soir 19H00 du 08 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
118,InterSoir-1995-02-08-b,08/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008219_95F05001SA0039_01___EXPORT.MP3'],MP3,00008219,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008219_95F05001SA0039_01___EXPORT.json'],Inter soir 19H00 du 08 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
119,InterSoir-1995-02-09-a,09/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008347_95F05001SA0040_01___EXPORT.MP3'],MP3,00008347,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008347_95F05001SA0040_01___EXPORT.json'],Inter soir 19H00 du 09 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
120,InterSoir-1995-02-09-b,09/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008347_95F05001H1900SA0040_01___EXPORT.MP3'],MP3,00008347,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008347_95F05001H1900SA0040_01___EXPORT.json'],Inter soir 19H00 du 09 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
121,TelSonne-1995-02-09-a,09/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008348_95F05001H1900SA0040_01___EXPORT.MP3""]",MP3,00008348,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008348_95F05001H1900SA0040_01___EXPORT.json""]",Essence gazole le prix des carburants,Le telephone sonne,Radio France,19:20:00
122,TelSonne-1995-02-09-b,09/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008348_95F05001SA0040_01___EXPORT.MP3""]",MP3,00008348,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008348_95F05001SA0040_01___EXPORT.json""]",Essence gazole le prix des carburants,Le telephone sonne,Radio France,19:20:00
123,InterSoir-1995-02-10-a,10/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008474_95F05001H1900SA0041_01___EXPORT.MP3'],MP3,00008474,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008474_95F05001H1900SA0041_01___EXPORT.json'],Inter soir 19H00 du 10 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
124,InterSoir-1995-02-10-b,10/02/1995,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008474_95F05001SA0041_01___EXPORT.MP3'],MP3,00008474,['INA/Data/Journal_parle/15-_Inter_soir_ou_Inter_actualites_1990-_fin_juillet1997/00008474_95F05001SA0041_01___EXPORT.json'],Inter soir 19H00 du 10 fevrier 1995,Inter soir 19h00,Radio France,19:00:00
125,TelSonne-1995-02-10-a,10/02/1995,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008475_95F05001H1900SA0041_01___EXPORT.MP3""]",MP3,00008475,"[""INA/Data/Magazines_d'information/Le_telephone_sonne/00008475_95F05001H1900SA0041_01___EXPORT.json""]",Les institutions et la campagne presidentielle,Le telephone sonne,Radio France,19:20:00
